time.TIME,Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.pitch_angle,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_curvature,driver_demands.steering
17.21,272.8201774,197.2490085,24.14983247,0.385817146,-0.013613512,-0.029997014,0.262012025,-0.010008018,-1.0481483
17.22,273.0526088,197.3149321,24.16387043,0.387659803,-0.013621252,-0.030038636,0.259525285,-0.010010195,-1.049293096
17.23,273.2853346,197.3803307,24.17791056,0.389498727,-0.013628998,-0.030080085,0.257036751,-0.010008019,-1.050436199
17.24,273.5183537,197.4452028,24.1919529,0.391334813,-0.013636743,-0.030121367,0.254546399,-0.01000356,-1.051576822
17.25,273.7516652,197.5095469,24.20599752,0.393168983,-0.01364448,-0.030162489,0.252054207,-0.009998772,-1.052714511
17.26,273.9852679,197.5733615,24.22004448,0.395002156,-0.013652205,-0.030203454,0.249560153,-0.009995035,-1.053848863
17.27,274.2191609,197.6366451,24.23409382,0.396835237,-0.013659912,-0.030244266,0.247064215,-0.009995634,-1.054979445
17.28,274.453343,197.6993963,24.24814562,0.3986691,-0.013667597,-0.030284928,0.244566372,-0.009999505,-1.056105567
17.29,274.6878132,197.7616135,24.26219991,0.400504583,-0.013675257,-0.030325443,0.242066605,-0.010004063,-1.057226504
17.3,274.9225705,197.8232953,24.27625675,0.402342483,-0.013682888,-0.030365811,0.239564894,-0.01000745,-1.058341596
17.31,275.1576138,197.8844402,24.2903162,0.404183552,-0.013690488,-0.030406035,0.237061223,-0.010005173,-1.05945024
17.32,275.3929419,197.9450467,24.30437831,0.406028495,-0.013698056,-0.030446115,0.234555576,-0.009997116,-1.060551845
17.33,275.6285539,198.0051135,24.31844314,0.407877968,-0.01370559,-0.030486055,0.232047939,-0.009987865,-1.061645868
17.34,275.8644485,198.0646389,24.33251074,0.40973258,-0.013713089,-0.030525856,0.2295383,-0.009980242,-1.062731816
17.35,276.1006248,198.1236216,24.34658119,0.411592886,-0.013720553,-0.030565522,0.227026649,-0.009980804,-1.063809033
17.36,276.3370816,198.1820601,24.36065453,0.413459394,-0.013727982,-0.030605055,0.224512977,-0.009992415,-1.064876035
17.37,276.5738177,198.2399529,24.37473083,0.415332563,-0.013735376,-0.03064446,0.221997279,-0.010006584,-1.065931136
17.38,276.8108321,198.2972987,24.38881015,0.417212816,-0.013742737,-0.03068374,0.21947955,-0.010019431,-1.066972724
17.39,277.0481237,198.3540959,24.40289256,0.419100533,-0.013750067,-0.030722897,0.21695979,-0.010023994,-1.067999836
17.4,277.2856912,198.4103432,24.41697813,0.420996061,-0.013757365,-0.030761933,0.214437998,-0.010013866,-1.069013831
17.41,277.5235337,198.4660391,24.43106694,0.422899697,-0.013764634,-0.030800848,0.211914178,-0.010000306,-1.070016847
17.42,277.7616498,198.5211822,24.44515907,0.424811667,-0.013771877,-0.030839642,0.209388337,-0.009987619,-1.07101113
17.43,278.0000386,198.5757711,24.45925459,0.426732106,-0.013779094,-0.030878314,0.206860482,-0.009981201,-1.071998437
17.44,278.2386988,198.6298043,24.47335357,0.428661054,-0.013786288,-0.030916864,0.204330625,-0.009989097,-1.072978382
17.45,278.4776292,198.6832805,24.48745607,0.430598473,-0.013793461,-0.030955293,0.201798778,-0.010000523,-1.073949969
17.46,278.7168287,198.7361982,24.50156217,0.432544267,-0.013800616,-0.030993601,0.199264955,-0.010011624,-1.074912223
17.47,278.9562961,198.7885561,24.51567191,0.434498299,-0.013807756,-0.031031791,0.196729171,-0.010018299,-1.075864325
17.48,279.1960303,198.8403527,24.52978544,0.436460366,-0.013814881,-0.031069864,0.194191446,-0.010011682,-1.076805919
17.49,279.43603,198.8915867,24.54390283,0.438430298,-0.013821994,-0.031107827,0.191651796,-0.010001806,-1.077738514
17.5,279.676294,198.9422566,24.55802408,0.440407921,-0.013829096,-0.031145683,0.189110244,-0.00999206,-1.078669497
17.51,279.9168212,198.992361,24.57214921,0.44239301,-0.013836188,-0.031183438,0.186566811,-0.009985029,-1.079593842
17.52,280.1576104,199.0418987,24.58627826,0.444385294,-0.013843273,-0.031221093,0.184021518,-0.009988346,-1.080509204
17.53,280.3986603,199.0908681,24.60041136,0.446384492,-0.013850353,-0.03125865,0.181474387,-0.009994277,-1.081416794
17.54,280.6399697,199.139268,24.61454862,0.448390327,-0.01385743,-0.031296107,0.178925442,-0.010000288,-1.082317787
17.55,280.8815375,199.187097,24.62869012,0.450402505,-0.013864506,-0.031333463,0.176374705,-0.010005483,-1.083213145
17.56,281.1233623,199.2343537,24.6428359,0.452420716,-0.013871585,-0.031370717,0.173822201,-0.010007285,-1.084103299
17.57,281.3654429,199.2810367,24.65698602,0.454444633,-0.013878669,-0.031407866,0.171267953,-0.010008113,-1.084988574
17.58,281.6077781,199.3271447,24.67114051,0.456473917,-0.013885761,-0.031444909,0.168711986,-0.010008938,-1.085869301
17.59,281.8503667,199.3726763,24.68529944,0.458508222,-0.013892861,-0.031481844,0.166154325,-0.0100085,-1.086745735
17.6,282.0932074,199.4176302,24.69946289,0.460547204,-0.013899973,-0.03151867,0.163594993,-0.010002813,-1.087617895
17.61,282.3362989,199.462005,24.71363091,0.462590522,-0.013907099,-0.031555385,0.161034017,-0.009995259,-1.088485743
17.62,282.57964,199.5057995,24.72780359,0.464637845,-0.013914239,-0.031591988,0.158471419,-0.009987577,-1.089349253
17.63,282.8232295,199.5490122,24.74198099,0.466688853,-0.013921396,-0.031628479,0.155907224,-0.009982439,-1.090208536
17.64,283.0670659,199.5916418,24.75616316,0.468743246,-0.013928571,-0.031664855,0.153341457,-0.009987516,-1.091064019
17.65,283.3111481,199.6336871,24.77035021,0.470800864,-0.013935765,-0.031701116,0.15077414,-0.009996921,-1.091916202
17.66,283.5554748,199.6751466,24.78454218,0.472861528,-0.013942978,-0.031737256,0.148205296,-0.010006892,-1.092765552
17.67,283.8000446,199.7160192,24.79873915,0.47492501,-0.013950211,-0.031773273,0.145634947,-0.010014508,-1.09361264
17.68,284.0448563,199.7563034,24.81294114,0.476991066,-0.013957461,-0.031809161,0.143063114,-0.010012141,-1.094458215
17.69,284.2899086,199.795998,24.82714822,0.47905945,-0.013964731,-0.031844918,0.140489818,-0.010005114,-1.095303067
17.7,284.5352001,199.8351016,24.84136044,0.481129913,-0.013972018,-0.031880543,0.137915079,-0.009997527,-1.096147894
17.71,284.7807296,199.873613,24.85557786,0.483202214,-0.013979323,-0.031916036,0.135338917,-0.009991425,-1.096992821
17.72,285.0264957,199.9115309,24.86980052,0.485276123,-0.013986644,-0.031951399,0.132761352,-0.009991399,-1.097837098
17.73,285.2724971,199.948854,24.8840285,0.487351435,-0.013993982,-0.031986634,0.130182401,-0.009994506,-1.098679776
17.74,285.5187325,199.9855811,24.89826185,0.489427973,-0.014001336,-0.032021744,0.127602083,-0.009998105,-1.099520178
17.75,285.7652004,200.0217107,24.91250063,0.491505597,-0.014008706,-0.032056733,0.125020413,-0.010001356,-1.10035924
17.76,286.0118997,200.0572418,24.92674487,0.493584197,-0.014016091,-0.032091602,0.122437408,-0.010002911,-1.101199923
17.77,286.2588289,200.0921729,24.94099465,0.495663673,-0.014023491,-0.032126355,0.119853083,-0.01000358,-1.102045595
17.78,286.5059867,200.1265029,24.95524999,0.497743918,-0.014030906,-0.032160994,0.117267452,-0.010004173,-1.10289837
17.79,286.7533717,200.1602305,24.96951096,0.499824813,-0.014038334,-0.032195522,0.114680528,-0.010004765,-1.103753794
17.8,287.0009816,200.1933543,24.983228,0.501885796,-0.014038528,-0.032229904,0.112092186,-0.010005142,-1.10460082
17.81,287.248788,200.2258698,24.99129967,0.503914747,-0.014011542,-0.032264747,0.10950372,-0.010005428,-1.105411177
17.82,287.4967095,200.2577685,24.9900357,0.50596808,-0.013952729,-0.032300443,0.106919625,-0.010005755,-1.106491745
17.83,287.7446621,200.2890431,24.982605,0.507974498,-0.01385474,-0.032335253,0.104343387,-0.010004981,-1.107975584
17.84,287.9926131,200.3196913,24.97505399,0.509708176,-0.013714732,-0.03236793,0.101776249,-0.009999257,-1.109855879
17.85,288.2405821,200.3497146,24.97127764,0.511064001,-0.013538912,-0.032398045,0.099215676,-0.00999078,-1.112030779
17.86,288.4886091,200.3791149,24.97148369,0.512177807,-0.013339015,-0.032425398,0.096654803,-0.009981951,-1.114098007
17.87,288.736723,200.4078927,24.97353536,0.513261378,-0.01312619,-0.032450925,0.094086867,-0.009976044,-1.115620874
17.88,288.9849282,200.4360468,24.97503222,0.514412236,-0.012907849,-0.03247818,0.091510059,-0.009982544,-1.116534265
17.89,289.2332103,200.4635742,24.974723,0.515586311,-0.012686508,-0.032510737,0.088926551,-0.009996139,-1.117023942
17.9,289.48155,200.4904717,24.97284966,0.516722034,-0.012461526,-0.032550277,0.086338686,-0.010010852,-1.117050203
17.91,289.7299353,200.5167368,24.97048988,0.517790151,-0.012231852,-0.032597205,0.08374769,-0.010022873,-1.116396673
17.92,289.9783651,200.5423683,24.9686209,0.518811364,-0.011998029,-0.032650839,0.081153289,-0.010023047,-1.114764964
17.93,290.2268452,200.5673653,24.96757763,0.519858507,-0.011762686,-0.03270945,0.078553861,-0.010016398,-1.111798228
17.94,290.4753813,200.5917277,24.96709015,0.521025161,-0.011529465,-0.032770638,0.075947548,-0.010008767,-1.107179259
17.95,290.7239748,200.6154552,24.96665754,0.522377031,-0.011301676,-0.032831933,0.073333632,-0.010001693,-1.100810805
17.96,290.9726227,200.6385476,24.96592634,0.523925417,-0.011081581,-0.032890904,0.070712953,-0.009996817,-1.092800698
17.97,291.2213201,200.661005,24.96485968,0.525645203,-0.010870455,-0.03294477,0.068087021,-0.00999326,-1.083280529
17.98,291.4700627,200.6828275,24.96365549,0.527515313,-0.010668985,-0.032990705,0.065457146,-0.009989958,-1.072303325
17.99,291.7188488,200.7040154,24.96254304,0.529534431,-0.010477782,-0.033026124,0.062824315,-0.009987698,-1.059876846
18,291.9676783,200.7245698,24.96163311,0.531718218,-0.010297643,-0.033048708,0.060189404,-0.009989761,-1.046002242
18.01,292.2165516,200.744492,24.96089377,0.534086601,-0.010129488,-0.033056399,0.05755355,-0.009994439,-1.03070364
18.02,292.465468,200.7637837,24.96022218,0.53664667,-0.009974144,-0.033047445,0.054918508,-0.009999578,-1.014048088
18.03,292.7144262,200.7824472,24.95953714,0.539382543,-0.009832172,-0.033020431,0.052286713,-0.010004093,-0.996139728
18.04,292.963424,200.800485,24.9588288,0.542258222,-0.009703824,-0.03297427,0.049661041,-0.010005674,-0.977091546
18.05,293.2124598,200.8179,24.95814646,0.545230085,-0.009589116,-0.032908206,0.047044459,-0.010005487,-0.956998204
18.06,293.4615324,200.8346956,24.95754938,0.548257412,-0.009487926,-0.032821848,0.044439891,-0.010005074,-0.93593595
18.07,293.710641,200.8508753,24.95706588,0.551304214,-0.009400045,-0.032715155,0.041850296,-0.010004422,-0.913980601
18.08,293.9597849,200.8664433,24.95668602,0.554334543,-0.009325181,-0.032588347,0.039278829,-0.010002514,-0.891222065
18.09,294.2089633,200.8814039,24.95638274,0.557305794,-0.009262946,-0.032441823,0.036728965,-0.009999845,-0.86776981
18.1,294.4581751,200.895762,24.95613866,0.5601653,-0.009212832,-0.032276078,0.034204472,-0.009997107,-0.84374608
18.11,294.707419,200.9095231,24.95595819,0.562851842,-0.009174227,-0.032091645,0.031709281,-0.00999485,-0.819273336
18.12,294.9566941,200.9226926,24.95585969,0.56529705,-0.009146443,-0.031889066,0.029247313,-0.009994494,-0.794464987
18.13,295.2059994,200.9352765,24.95586037,0.567432579,-0.009128739,-0.031668943,0.026822371,-0.009995369,-0.769422355
18.14,295.4553343,200.9472809,24.9559643,0.5691971,-0.009120343,-0.031431906,0.024438164,-0.009996497,-0.744242457
18.15,295.704698,200.9587126,24.95616384,0.570532608,-0.009120466,-0.031178569,0.02209838,-0.009997878,-0.719027441
18.16,295.9540896,200.9695782,24.95645006,0.571381009,-0.009128274,-0.030909382,0.019806708,-0.010000166,-0.693884357
18.17,296.2035084,200.979885,24.95682166,0.571682981,-0.009142925,-0.030624702,0.017566782,-0.010003066,-0.668919249
18.18,296.4529536,200.9896407,24.95728539,0.571379505,-0.009163584,-0.030324763,0.015382089,-0.01000612,-0.644230246
18.19,296.7024244,200.9988528,24.95784958,0.570414698,-0.009189425,-0.030009688,0.013255897,-0.010008004,-0.619905388
18.2,296.9519203,201.0075296,24.95851638,0.568737732,-0.009219671,-0.029679453,0.011191249,-0.010004488,-0.596025505
18.21,297.2014406,201.0156793,24.95928063,0.566303141,-0.00925352,-0.0293341,0.009190968,-0.009997411,-0.572667413
18.22,297.4509848,201.0233105,24.96013612,0.56307032,-0.00929019,-0.028973596,0.007257661,-0.009989791,-0.549904271
18.23,297.7005522,201.030432,24.96108005,0.559003101,-0.009328939,-0.028597875,0.005393691,-0.00998537,-0.527803253
18.24,297.9501423,201.0370528,24.96211422,0.554070565,-0.009369059,-0.028206894,0.003601124,-0.009994979,-0.506422214
18.25,298.1997546,201.0431823,24.96324175,0.548248697,-0.00940988,-0.027800663,0.001881689,-0.010014099,-0.485808202
18.26,298.4493886,201.0488298,24.96446269,0.54152169,-0.009450771,-0.027379258,0.000236768,-0.010034877,-0.465998404
18.27,298.6990439,201.0540049,24.96577258,0.533882481,-0.009491136,-0.026942823,-0.0013326,-0.010044549,-0.447022052
18.28,298.9487202,201.0587176,24.96716466,0.525332594,-0.009530412,-0.026491556,-0.00282571,-0.01000435,-0.42890153
18.29,299.1984171,201.0629778,24.96863344,0.515881785,-0.009568076,-0.026025698,-0.004242193,-0.009929801,-0.411651878
18.3,299.4481341,201.0667957,24.97017637,0.505548053,-0.00960365,-0.025545525,-0.005582029,-0.009849448,-0.395279244
18.31,299.6978709,201.0701818,24.97179258,0.494357364,-0.009636708,-0.025051345,-0.006845565,-0.009813472,-0.379780023
18.32,299.9476274,201.0731466,24.97348025,0.48234397,-0.009666876,-0.024543498,-0.008033509,-0.00997643,-0.365141525
18.33,300.1974032,201.0757009,24.97523492,0.469550352,-0.009693829,-0.024022358,-0.009146925,-0.010278917,-0.351343324
18.34,300.4471981,201.0778556,24.97705011,0.456026711,-0.00971729,-0.023488321,-0.010187202,-0.010605418,-0.338358974
18.35,300.697012,201.0796218,24.9789193,0.441830215,-0.009737029,-0.022941819,-0.011156036,-0.010760983,-0.326156898
18.36,300.9468447,201.0810106,24.98083756,0.427024053,-0.00975286,-0.022383318,-0.012055415,-0.010146588,-0.31470037
18.37,301.1966959,201.0820334,24.98280157,0.411677366,-0.009764647,-0.021813301,-0.012887598,-0.008983118,-0.301654586
18.38,301.4465656,201.0827017,24.98480911,0.395877863,-0.0097723,-0.021231977,-0.013655054,-0.007724529,-0.289241078
18.39,301.6964538,201.0830273,24.98685624,0.379725729,-0.009775777,-0.020639378,-0.014360318,-0.006430921,-0.277415899
18.4,301.9463604,201.0830224,24.98893648,0.363294518,-0.009775077,-0.020035552,-0.015005992,-0.004979352,-0.266141852
18.41,302.1962852,201.082699,24.99104484,0.346636028,-0.009770243,-0.019420948,-0.015594922,-0.003413443,-0.255368763
18.42,302.4462284,201.082069,24.99317679,0.329817566,-0.009761357,-0.018796494,-0.016130199,-0.001827348,-0.245030332
18.43,302.6961898,201.0811441,24.99532797,0.312916554,-0.009748536,-0.018163444,-0.016615055,-0.000421115,-0.235062331
18.44,302.9461696,201.0799362,24.99749461,0.296014467,-0.009731931,-0.01752326,-0.017052795,0.00016822,-0.225403375
18.45,303.1961676,201.078457,24.99967352,0.279193232,-0.009711723,-0.016877537,-0.017446742,0.000163761,-0.215994672
18.46,303.4461838,201.0767183,25.00186211,0.262530286,-0.009688124,-0.016227946,-0.017800189,5.60668E-05,-0.206780412
18.47,303.6962185,201.0747317,25.00405771,0.246102831,-0.009661376,-0.015576143,-0.018116362,-3.71104E-05,-0.197710061
18.48,303.9462715,201.072509,25.00625738,0.229985915,-0.009631742,-0.014923724,-0.018398425,-6.4415E-05,-0.188734253
18.49,304.1963429,201.0700616,25.00845835,0.214248872,-0.009599504,-0.014272201,-0.018649439,-4.38644E-05,-0.179807046
18.5,304.4464329,201.0674011,25.0106582,0.198953909,-0.009564952,-0.01362303,-0.01887234,-1.50005E-05,-0.17315283
18.51,304.6965414,201.0645388,25.0128545,0.18414268,-0.009528388,-0.012977902,-0.019069948,9.9676E-06,-0.166434045
18.52,304.9466686,201.0614857,25.01504557,0.169842327,-0.009490113,-0.012338684,-0.019245057,1.72576E-05,-0.159594962
18.53,305.1968143,201.0582522,25.01722983,0.156087701,-0.00945043,-0.011707295,-0.019400402,1.17409E-05,-0.152586568
18.54,305.4469788,201.0548485,25.01940571,0.142916637,-0.009409633,-0.011085649,-0.019538573,4.00459E-06,-0.145367956
18.55,305.6971621,201.0512848,25.02157189,0.130366036,-0.009368015,-0.010475547,-0.019661961,-2.68414E-06,-0.137906918
18.56,305.9473641,201.0475706,25.02372757,0.118468408,-0.009325857,-0.00987859,-0.019772719,-4.62303E-06,-0.130179838
18.57,306.197585,201.0437156,25.02587222,0.107250153,-0.009283437,-0.009296115,-0.01987274,-3.14022E-06,-0.122171025
18.58,306.4478247,201.039729,25.02800542,0.096729986,-0.009241136,-0.008729442,-0.019963648,-1.0667E-06,-0.113872284
18.59,306.6980833,201.03562,25.0301264,0.086918331,-0.009199205,-0.008179194,-0.020046805,7.24667E-07,-0.105281861
18.6,306.9483609,201.0313975,25.03223423,0.077818654,-0.009157868,-0.007645913,-0.02012331,1.23829E-06,-0.09640462
18.61,307.1986573,201.0270699,25.03432836,0.069426338,-0.00911737,-0.007129993,-0.020194008,8.3923E-07,-0.087251262
18.62,307.4489728,201.0226457,25.03640874,0.061729493,-0.009077955,-0.006631637,-0.020259507,2.83464E-07,-0.077837324
18.63,307.6993072,201.0181329,25.03847556,0.054709446,-0.009039847,-0.00615089,-0.020320197,-1.96157E-07,-0.068182489
18.64,307.9496607,201.0135393,25.04052879,0.048341285,-0.009003238,-0.005687685,-0.020376274,-3.31638E-07,-0.058309678
18.65,308.2000331,201.0088723,25.04256797,0.042594512,-0.008968287,-0.005241897,-0.020427769,-2.24104E-07,-0.04824406
18.66,308.4504245,201.0041392,25.04459245,0.037434018,-0.008935123,-0.00481338,-0.020474577,-7.5142E-08,-0.038012098
18.67,308.7008349,200.9993467,25.04660165,0.032821931,-0.008903849,-0.004401977,-0.02051648,5.3234E-08,-0.0276408
18.68,308.9512642,200.9945013,25.04859534,0.028720789,-0.008874545,-0.004007493,-0.020553163,8.8808E-08,-0.017157626
18.69,309.2017124,200.9896094,25.05057347,0.025096992,-0.008847273,-0.003629674,-0.020584211,5.9794E-08,-0.006591668
18.7,309.4521795,200.9846769,25.05253604,0.021920271,-0.008822082,-0.003268025,-0.020609082,1.9868E-08,0.004024346
18.71,309.7026655,200.9797097,25.05448286,0.019162188,-0.008799006,-0.002921805,-0.0206271,-1.4482E-08,0.014653335
18.72,309.9531702,200.9747138,25.05641359,0.016792095,-0.008778058,-0.002590112,-0.020637447,-2.3779E-08,0.025254063
18.73,310.2036937,200.9696947,25.05832785,0.014775512,-0.008759235,-0.002271881,-0.020639193,-1.5941E-08,0.035783151
18.74,310.4542359,200.9646581,25.06022532,0.013074054,-0.008742515,-0.001965939,-0.020631321,-5.239E-09,0.046196676
18.75,310.7047967,200.9596095,25.06210581,0.011646346,-0.008727861,-0.001671085,-0.020612761,3.949E-09,0.056451436
18.76,310.9553762,200.9545542,25.06396919,0.010449325,-0.008715223,-0.001386157,-0.020582426,6.366E-09,0.066505869
18.77,311.2059741,200.9494973,25.0658153,0.009439549,-0.008704532,-0.001110091,-0.020539237,4.246E-09,0.076320695
18.78,311.4565905,200.9444438,25.06764393,0.008574331,-0.008695708,-0.000841953,-0.020482151,1.378E-09,0.085859365
18.79,311.7072252,200.9393985,25.06945494,0.00781268,-0.008688658,-0.000580974,-0.020410178,-1.08E-09,0.095088387
18.8,311.9578783,200.9343662,25.071248,0.007115905,-0.00868328,-0.000326535,-0.020322404,-1.704E-09,0.103977648
18.81,312.2085495,200.9293514,25.07302293,0.006448228,-0.008679456,-7.81503E-05,-0.020218018,-1.13E-09,0.11250103
18.82,312.4592388,200.9243584,25.07477965,0.005777767,-0.008677066,0.000164538,-0.020096339,-3.61E-10,0.120638226
18.83,312.7099461,200.9193915,25.07651814,0.00507667,-0.008675983,0.000401775,-0.019956817,2.95E-10,0.1283731
18.84,312.9606713,200.9144547,25.07823839,0.004321034,-0.00867608,0.000633727,-0.019799035,4.56E-10,0.13569311
18.85,313.2114143,200.9095521,25.07994038,0.003490811,-0.008677228,0.0008605,-0.019622707,3.01E-10,0.142589246
18.86,313.462175,200.9046874,25.0816241,0.002569679,-0.008679298,0.001082159,-0.019427676,9.5E-11,0.149055862
18.87,313.7129532,200.8998644,25.08328958,0.00154487,-0.008682161,0.00129874,-0.019213896,-8.1E-11,0.155090228
18.88,313.9637488,200.8950868,25.08493694,0.00040603,-0.008685694,0.001510244,-0.018981398,-1.22E-10,0.160689512
18.89,314.2145618,200.8903579,25.0865662,-0.000855098,-0.008689777,0.001716658,-0.018730298,-8E-11,0.165852027
18.9,314.4653919,200.8856812,25.08817749,-0.002244286,-0.008694293,0.001917959,-0.018460802,-2.5E-11,0.170579598
18.91,314.7162391,200.88106,25.08977083,-0.003764766,-0.008699137,0.002114139,-0.018173218,2.2E-11,0.174877156
18.92,314.9671032,200.8764975,25.09134619,-0.005417205,-0.008704209,0.002305174,-0.017867953,3.3E-11,0.178752331
18.93,315.2179841,200.8719966,25.09290368,-0.007199816,-0.008709415,0.002491043,-0.017545508,2.1E-11,0.182215116
18.94,315.4688817,200.8675604,25.09444342,-0.009108525,-0.008714669,0.002671728,-0.017206473,7E-12,0.185277557
18.95,315.7197957,200.8631918,25.0959656,-0.01113801,-0.008719891,0.002847194,-0.016851521,-6E-12,0.185683384
18.96,315.9707261,200.8588933,25.09747071,-0.013295897,-0.008725013,0.003017083,-0.016481447,-9E-12,0.185605914
18.97,316.2216728,200.8546673,25.09895912,-0.015596046,-0.008729973,0.00318078,-0.016097277,-6E-12,0.185074782
18.98,316.4726354,200.8505158,25.10043118,-0.018035815,-0.00873472,0.003337537,-0.01570025,-1E-12,0.184130077
18.99,316.723614,200.8464405,25.10188726,-0.020600103,-0.008739209,0.003486557,-0.015291738,2E-12,0.182811508
19,316.9746084,200.8424429,25.10332764,-0.023265752,-0.0087434,0.003627127,-0.014873183,3E-12,0.181157051
19.01,317.2256183,200.8385246,25.10475245,-0.026005725,-0.008747264,0.003758701,-0.014446058,1E-12,0.179202612
19.02,317.4766437,200.8346868,25.10616174,-0.028791903,-0.008750773,0.003880944,-0.014011836,0,0.176982254
19.03,317.7276844,200.8309308,25.1075556,-0.031596714,-0.008753908,0.003993743,-0.013571972,0,0.174528367
19.04,317.9787402,200.8272578,25.10893422,-0.034394011,-0.008756653,0.004097183,-0.013127888,0,0.171871713
19.05,318.229811,200.823669,25.11029787,-0.037159515,-0.008759,0.004191514,-0.012680967,0,0.169041409
19.06,318.4808966,200.8201652,25.11164682,-0.039870997,-0.008760942,0.0042771,-0.012232538,0,0.166064923
19.07,318.7319968,200.8167473,25.11298128,-0.042508314,-0.008762478,0.004354371,-0.011783876,0,0.16296809
19.08,318.9831115,200.813416,25.11430146,-0.045053341,-0.00876361,0.004423778,-0.011336193,0,0.159775132
19.09,319.2342406,200.810172,25.11560753,-0.047489884,-0.008764344,0.004485748,-0.010890635,0,0.156508662
19.1,319.4853838,200.8070158,25.11689972,-0.049803579,-0.008764692,0.004540665,-0.010448279,0,0.153189683
19.11,319.7365409,200.8039476,25.11817827,-0.051981755,-0.008764663,0.004588852,-0.01001013,0,0.14983757
19.12,319.9877119,200.8009678,25.11944342,-0.054013367,-0.008764272,0.004630556,-0.009577118,0,0.146470061
19.13,320.2388966,200.7980764,25.12069541,-0.05588893,-0.008763532,0.004665948,-0.009150098,0,0.143103277
19.14,320.4900948,200.7952735,25.12193445,-0.057600462,-0.008762463,0.004695139,-0.008729848,0,0.139751744
19.15,320.7413063,200.7925589,25.12316073,-0.059141444,-0.008761081,0.004718185,-0.008317072,0,0.136428411
19.16,320.9925309,200.7899324,25.12437443,-0.060506786,-0.008759405,0.004735104,-0.007912394,0,0.133144663
19.17,321.2437686,200.7873937,25.12557573,-0.061692805,-0.008757454,0.004745897,-0.007516366,0,0.129910332
19.18,321.4950191,200.7849423,25.12676481,-0.062697205,-0.008755247,0.004750558,-0.007129465,0,0.126733725
19.19,321.7462823,200.7825777,25.1279418,-0.06351906,-0.008752802,0.004749092,-0.006752093,0,0.123621656
19.2,321.9975581,200.7802993,25.12910685,-0.064158783,-0.008750138,0.004741527,-0.006384584,0,0.120579497
19.21,322.2488462,200.7781064,25.13026007,-0.064618086,-0.008747271,0.004727921,-0.006027201,0,0.117611236
19.22,322.5001465,200.7759982,25.13140155,-0.064899934,-0.008744219,0.004708365,-0.005680144,0,0.114719545
19.23,322.7514588,200.7739739,25.1325314,-0.065008482,-0.008741,0.004682992,-0.005343545,0,0.111905856
19.24,323.0027831,200.7720324,25.13364968,-0.064948996,-0.008737627,0.00465197,-0.005017482,0,0.109170444
19.25,323.2541191,200.7701728,25.13475647,-0.064727772,-0.008734116,0.004615505,-0.004701971,0,0.10651252
19.26,323.5054667,200.7683941,25.13585183,-0.064352036,-0.008730482,0.004573832,-0.004396979,0,0.103930335
19.27,323.7568257,200.7666951,25.13693579,-0.063829845,-0.008726736,0.004527216,-0.004102422,0,0.101421288
19.28,324.008196,200.7650745,25.13800839,-0.063169965,-0.008722892,0.004475939,-0.003818174,0,0.098982034
19.29,324.2595774,200.7635313,25.13906965,-0.062381768,-0.00871896,0.004420302,-0.003544067,0,0.096608601
19.3,324.5109699,200.762064,25.1401196,-0.061475103,-0.00871495,0.004360613,-0.003279897,0,0.094296496
19.31,324.7623732,200.7606713,25.14115824,-0.060460189,-0.008710872,0.004297187,-0.003025432,0,0.092040815
19.32,325.0137871,200.7593519,25.14218557,-0.059347493,-0.008706735,0.004230338,-0.00278041,0,0.089836353
19.33,325.2652117,200.7581043,25.14320161,-0.058147621,-0.008702547,0.004160379,-0.002544548,0,0.087677708
19.34,325.5166466,200.7569271,25.14420634,-0.056871211,-0.008698315,0.004087615,-0.002317546,0,0.085559378
19.35,325.7680919,200.7558188,25.14519977,-0.055528829,-0.008694048,0.004012344,-0.002099091,0,0.083475849
19.36,326.0195472,200.7547779,25.14618189,-0.054130881,-0.008689751,0.003934855,-0.001888859,0,0.081421686
19.37,326.2710126,200.7538029,25.14715269,-0.05268752,-0.008685431,0.003855427,-0.001686521,0,0.079391604
19.38,326.5224878,200.7528923,25.14811217,-0.051208573,-0.008681094,0.003774325,-0.001491748,0,0.077380537
19.39,326.7739727,200.7520444,25.14906033,-0.049703468,-0.008676746,0.003691807,-0.001304212,0,0.075383699
19.4,327.0254673,200.7512578,25.14999715,-0.048181175,-0.008672393,0.003608115,-0.001123586,0,0.073396635
19.41,327.2769713,200.7505309,25.15092264,-0.046650153,-0.008668038,0.003523484,-0.000949556,0,0.071415264
19.42,327.5284846,200.749862,25.15183681,-0.045118307,-0.008663688,0.003438134,-0.000781815,0,0.069435913
19.43,327.7800072,200.7492497,25.15273964,-0.04359295,-0.008659346,0.003352276,-0.000620066,0,0.067455343
19.44,328.0315388,200.7486923,25.15363114,-0.042080768,-0.008655017,0.003266108,-0.00046403,0,0.065470767
19.45,328.2830793,200.7481883,25.15451132,-0.040587832,-0.008650708,0.003179813,-0.000313439,0,0.063479858
19.46,328.5346287,200.7477362,25.15538018,-0.039119553,-0.008646424,0.003093568,-0.000168045,0,0.061480771
